Timestamp,Language,Text,Audio,Video,Image,Caption
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9637.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9638.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9639.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9640.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9641.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9642.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9643.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9644.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9645.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9646.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9647.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9648.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9649.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9650.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9651.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9652.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9653.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9654.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9655.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9656.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9658.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9659.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9660.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9661.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9662.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9663.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/9664.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13490.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13491.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13492.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13493.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13494.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13495.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13496.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13497.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13498.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13499.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13500.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13501.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13502.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13503.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13504.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13505.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13506.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13507.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13508.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13509.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13510.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13511.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13512.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13513.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13514.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13515.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13516.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13517.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13518.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13519.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13520.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13521.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13522.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13551.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13552.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13553.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13554.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13555.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13556.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13557.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13558.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13559.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13560.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13561.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13562.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13563.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13564.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13565.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13566.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13567.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13568.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13569.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13570.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13571.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13572.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13573.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13574.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13575.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13576.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13577.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13578.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13579.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13580.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13581.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13582.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13583.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13584.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13585.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13586.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13587.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13588.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13589.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13590.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13591.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13592.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13593.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13594.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13595.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13596.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13597.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13598.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13599.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13600.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13601.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13602.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13603.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13604.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13605.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13606.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13607.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13608.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13609.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13610.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13611.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13612.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13613.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13614.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13615.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13616.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13617.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13618.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13619.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13620.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13621.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13622.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13623.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13624.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13625.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13626.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13627.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13628.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13629.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13630.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13631.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13632.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13633.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13634.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13635.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13636.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13637.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13638.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13639.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13640.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13641.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13642.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13643.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13644.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13645.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13646.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13647.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13648.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13649.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13650.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13651.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13652.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13653.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13654.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13655.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13656.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13657.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13658.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13659.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13660.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13661.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13662.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13663.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13664.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13665.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13666.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13667.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13668.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13669.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13670.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13671.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13672.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13673.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13674.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13675.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13676.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13677.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13678.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13679.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13680.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13681.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13682.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13683.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13684.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13685.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13686.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13687.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13689.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13690.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13691.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13692.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13693.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13696.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13697.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13698.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13699.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13700.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13701.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13702.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13703.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13704.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13705.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13706.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13708.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13710.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13713.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13714.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13715.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13716.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13717.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13718.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13719.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13720.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13721.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13722.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13723.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13724.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13725.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13727.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13728.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13729.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13730.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13731.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13732.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13733.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13734.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13735.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13737.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13738.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13739.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13740.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13741.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13742.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13743.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13744.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13745.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13746.mp3,,,
8/15/2025 15:14,Hindi,Hindi Audio File,data/uploads/audio/13747.mp3,,,
